Time,Vehicle speed,Time,Calculated load value,Time,Engine coolant temperature,Time,Engine RPM,Time,Intake air temperature,Time,Absolute throttle position,Time,Time since engine start,Time,Distance traveled while MIL is activated,Time,Distance traveled since DTCs cleared,Time,Barometric pressure,Time,Control module voltage,Time,Relative throttle position,Time,Accelerator pedal position D,Time,Commanded throttle actuator control,Time,Input voltage read by the scan tool,Time,Fuel rate,Time,Instant fuel economy,Time,Total fuel economy
91809.5338103,27.9617,91810.0384573,14.11765,"","",91810.0745529,1243,"","",91810.1096431,13.72549,"","","","","","",91810.1437659,14.64881,"","",91810.1778662,2.745098,91810.2219946,19.60784,91810.2631161,2.745098,91991.4398659,14.4,91809.2067457,0.5128219,91809.2067457,55.73685,91809.2067457,31.88639
91809.9210916,26.71896,91810.4226473,15.68627,"","",91810.4567608,1238,"","",91810.5019214,13.33333,"","","","","","",91810.5360269,14.64881,"","",91810.571202,2.745098,91810.6052347,19.60784,91810.646364,2.745098,91992.2529043,14.5,91809.5759471,0.5497029,91809.5759471,50.86694,91809.5759471,31.8873
91810.3052805,26.09759,91810.8068861,14.90196,"","",91810.8419914,1245,"","",91810.8861467,13.72549,"","","","","","",91810.9202941,14.64881,"","",91810.9543606,2.745098,91810.9884495,19.60784,91811.0306168,2.745098,91993.0480725,14.4,91809.9621749,0.5110656,91809.9621749,52.28088,91809.9621749,31.88827
91810.686592,25.47622,91811.1850801,14.90196,"","",91811.2201997,1255,"","",91811.264441,13.72549,"","","","","","",91811.3006432,14.64881,"","",91811.3446171,2.745098,91811.3887845,19.60784,91811.4298759,2.745098,91993.7904979,14.4,91810.3463973,0.5567278,91810.3463973,46.87675,91810.3463973,31.88903
91811.0677894,24.23348,91811.5893861,16.07843,"","",91811.6234879,1250,"","",91811.6576047,13.72549,"","","","","","",91811.691715,14.64881,"","",91811.7268192,2.745098,91811.7629405,19.60784,91811.8040915,2.745098,91994.564208,14.5,91810.7276223,0.5251155,91810.7276223,48.51546,91810.7276223,31.88982
91811.472996,22.99073,91812.0378381,14.90196,"","",91812.0719413,1254,"","",91812.1481888,13.72549,"","","","","","",91812.2163876,14.64881,"","",91812.2856113,2.745098,91812.3197303,19.60784,91812.3609203,2.745098,91995.5755757,14.5,91811.1088481,0.5251155,91811.1088481,46.14885,91811.1088481,31.8905
91811.9213748,21.74799,91812.5193703,15.29412,"","",91812.5534784,1253,"","",91812.5895916,13.72549,"","","","","","",91812.6236986,14.64881,"","",91812.6578022,2.745098,91812.6919161,19.60784,91812.7350771,2.745098,91996.3587366,14.5,91811.5141447,0.5584841,91811.5141447,41.16632,91811.5141447,31.891
91812.4030324,20.50525,91812.8915753,15.29412,"","",91812.9256911,1232,"","",91812.9698143,13.72549,"","","","","","",91813.0039194,14.64881,"","",91813.038026,2.745098,91813.0731853,19.60784,91813.1142657,2.745098,91997.1628244,14.4,91811.9625772,0.5268717,91811.9625772,41.27758,91811.9625772,31.89153
91812.7721662,19.26251,91813.2737711,16.07843,"","",91813.3079156,1220,"","",91813.3419931,13.72549,"","","","","","",91813.3761747,14.64881,"","",91813.4132572,2.745098,91813.4473487,19.60784,91813.4884989,2.745098,91997.9329013,14.4,91812.4441271,0.5303842,91812.4441271,38.66112,91812.4441271,31.89194
91813.1534133,18.01976,91813.6428677,16.86275,"","",91813.6770111,1213,"","",91813.7141175,13.72549,"","","","","","",91813.7482145,14.64881,"","",91813.783336,2.745098,91813.8174529,19.60784,91813.8615687,3.137255,91998.7119908,14.4,91812.8153186,0.5549716,91812.8153186,34.709,91812.8153186,31.89207
91813.5256491,16.77702,91814.0191981,17.2549,"","",91814.0553565,1180,"","",91814.089423,13.72549,"","","","","","",91814.1335801,14.64881,"","",91814.1676708,2.745098,91814.2025382,19.60784,91814.2439264,3.137255,91999.6172337,14.4,91813.1945161,0.5461904,91813.1945161,32.99173,91813.1945161,31.89213
91813.8987597,16.15565,91814.3984499,16.86275,"","",91814.432505,1160,"","",91814.4666488,13.72549,"","","","","","",91814.5006572,14.64881,"","",91814.5447602,2.745098,91814.5788638,19.60784,91814.6201049,3.137255,92000.4183399,14.4,91813.5750862,0.5760465,91813.5750862,29.12443,91813.5750862,31.89196
91814.2810243,14.91291,91814.7816103,17.2549,"","",91814.8257611,1174,"","",91814.8598361,13.72549,"","","","","","",91814.8939739,14.64881,"","",91814.928097,3.137255,91814.962205,19.60784,91815.0033806,3.137255,92001.1773401,14.3,91813.9418243,0.5778027,91813.9418243,27.9605,91813.9418243,31.89178
91814.6623696,13.04879,91815.1678331,18.82353,"","",91815.2019533,1178,"","",91815.2370524,13.72549,"","","","","","",91815.2711671,14.64881,"","",91815.305298,3.137255,91815.3413984,19.60784,91815.3825621,3.137255,92001.9234439,14.4,91814.3231523,0.5479466,91814.3231523,27.21599,91814.3231523,31.89155
91815.0405819,11.80605,91815.536013,17.64706,"","",91815.5701766,1159,"","",91815.6042336,13.72549,"","","","","","",91815.6494077,14.64881,"","",91815.6834974,3.137255,91815.7186045,19.60784,91815.7607803,3.137255,92002.6694645,14.3,91814.7053618,0.5637528,91814.7053618,23.14631,91814.7053618,31.8911
91815.4247298,9.941939,91815.9142345,22.35294,"","",91815.9824716,862,"","",91816.0576913,14.5098,"","","","","","",91816.1965137,14.64881,"","",91816.2773477,2.745098,91816.321434,19.60784,91816.3957524,3.137255,92003.683898,14.4,91815.0825829,0.6146837,91815.0825829,19.20671,91815.0825829,31.8904
91815.7978775,8.699197,91816.5522557,23.13725,"","",91816.5904072,873,"","",91816.6244836,13.72549,"","","","","","",91816.6586645,14.64881,"","",91816.6927233,3.137255,91816.7278423,19.60784,91816.7689682,3.137255,92004.437955,14.3,91815.4607669,0.5936089,91815.4607669,16.7483,91815.4607669,31.88961
91816.4359002,6.213712,91816.9214505,21.96078,"","",91816.9555748,875,"","",91816.9916626,13.72549,"","","","","","",91817.0258185,14.64881,"","",91817.0598906,2.745098,91817.0949985,19.60784,91817.137129,3.137255,92005.1899813,14.3,91815.8389828,0.6199524,91815.8389828,14.03204,91815.8389828,31.8886
91816.8050862,5.592341,91817.2926343,22.7451,"","",91817.3267361,773,"","",91817.3608442,13.72549,"","","","","","",91817.3959436,14.64881,"","",91817.4300756,3.137255,91817.4661837,19.60784,91817.5075457,3.529412,92005.9590316,14.3,91816.4770265,0.5251155,91816.4770265,11.83304,91816.4770265,31.887
91817.176253,4.97097,91817.660823,25.4902,"","",91817.6969028,748,"","",91817.7310303,14.11765,"","","","","","",91817.7651329,14.64881,"","",91817.799234,3.137255,91817.8343765,19.60784,91817.875491,3.529412,92006.6960816,14.4,91816.8462213,0.2848497,91816.8462213,19.6326,91816.8462213,31.88669
91817.5464212,3.728227,91818.0320101,24.31373,"","",91818.0661108,682,"","",91818.1002196,14.11765,"","","","","","",91818.146374,14.64881,"","",91818.1804711,3.137255,91818.2266078,19.60784,91818.266731,3.529412,92007.562195,14.4,91817.2173988,0.2369758,91817.2173988,20.9767,91817.2173988,31.88647
91817.9156388,3.106856,91818.5738236,22.7451,"","",91818.6089231,724,"","",91818.6429047,13.72549,"","","","","","",91818.6790933,14.64881,"","",91818.7131624,2.745098,91818.7472653,19.60784,91818.7874256,3.137255,92008.3353429,14.4,91817.5865727,0.2641043,91817.5865727,14.11649,91817.5865727,31.88605
91818.4583672,1.242742,91818.9419116,21.56863,"","",91818.976044,714,"","",91819.0101351,13.72549,"","","","","","",91819.0442598,14.64881,"","",91819.0783406,2.745098,91819.1124785,19.60784,91819.1525833,2.745098,92009.1044342,14.4,91817.9568257,0.2920308,91817.9568257,10.6388,91817.9568257,31.88551
91818.8275679,0,91819.3070513,19.21569,"","",91819.3422099,694,"","",91819.3763967,13.72549,"","","","","","",91819.410383,14.64881,"","",91819.4445551,2.745098,91819.4796601,19.60784,91819.5208062,2.745098,92009.8735162,14.4,91818.4995762,0.2752749,91818.4995762,4.51455,91818.4995762,31.88453
91819.1917213,0,91819.6762608,20,"","",91819.7103633,685,"","",91819.7444593,13.72549,"","","","","","",91819.7785699,14.64881,"","",91819.8136878,2.745098,91819.8477819,19.60784,91819.8879859,2.745098,92010.6345668,14.4,91818.8676675,0.2529338,91818.8676675,0,91818.8676675,31.88383
91819.5609077,0,91820.0404484,18.03922,"","",91820.0745999,692,"","",91820.1487418,13.72549,"","","","","","",91820.2171135,14.64881,"","",91820.2881908,2.745098,91820.3223537,19.60784,91820.3644371,2.745098,92011.6369817,14.4,91819.2318323,0.2369758,91819.2318323,0,91819.2318323,31.88317
91819.9250412,0,91820.5300303,20,"","",91820.5740766,686,"","",91820.610184,13.72549,"","","","","","",91820.6454213,14.64881,"","",91820.6803479,2.745098,91820.7145851,19.60784,91820.7557191,2.745098,92012.3890185,14.4,91819.602042,0.2297947,91819.602042,0,91819.602042,31.88253
91820.4146103,0,91820.9072924,19.21569,"","",91820.9423058,687,"","",91820.9774041,13.72549,"","","","","","",91821.0115196,14.64881,"","",91821.0456357,2.745098,91821.0807396,19.60784,91821.1218479,2.745098,92013.1420703,14.4,91819.9651578,0.219422,91819.9651578,0,91819.9651578,31.88192
91820.7928634,0,91821.278364,21.17647,"","",91821.312507,688,"","",91821.3465805,13.72549,"","","","","","",91821.3816767,14.64881,"","",91821.4167838,2.745098,91821.4609614,19.60784,91821.5011272,2.745098,92013.903082,14.3,91820.454736,0.2617106,91820.454736,0,91820.454736,31.88095
91821.1630267,0,91821.6646167,21.56863,"","",91821.7087233,683,"","",91821.7438603,13.72549,"","","","","","",91821.7870288,14.64881,"","",91821.8210755,2.745098,91821.856211,19.60784,91821.8973501,2.745098,92014.7202719,14.4,91820.832874,0.2601148,91820.832874,0,91820.832874,31.8802
91821.5482616,0,91822.0668999,21.17647,"","",91822.1103351,673,"","",91822.1453746,13.33333,"","","","","","",91822.180256,14.64881,"","",91822.2143483,2.745098,91822.2484861,19.60784,91822.2895683,2.745098,92015.5934947,14.4,91821.2041398,0.2561254,91821.2041398,0,91821.2041398,31.87948
91821.9385088,0,91822.4460833,21.17647,"","",91822.4801899,678,"","",91822.5154549,13.33333,"","","","","","",91822.5504307,14.64881,"","",91822.5855364,2.745098,91822.6216441,19.60784,91822.6627826,2.745098,92016.3475523,14.4,91821.5883737,0.2601148,91821.5883737,0,91821.5883737,31.87872
91822.3279143,0,91822.933634,20,"","",91822.9677527,683,"","",91823.0048573,13.72549,"","","","","","",91823.0500446,14.64881,"","",91823.09417,2.745098,91823.1282435,19.60784,91823.1703935,2.745098,92017.1146462,14.3,91821.9806051,0.2569233,91821.9806051,0,91821.9806051,31.87796
91822.804182,0,91823.3278904,21.17647,"","",91823.3660051,677,"","",91823.4001374,13.33333,"","","","","","",91823.4362249,14.64881,"","",91823.4703503,2.745098,91823.5074677,19.60784,91823.5516166,2.745098,92017.8756917,14.4,91822.3698315,0.2529338,91822.3698315,0,91822.3698315,31.87721
91823.2075334,0,91823.7101239,21.56863,"","",91823.7472208,685,"","",91823.7813572,13.33333,"","","","","","",91823.8174366,14.64881,"","",91823.8515693,2.745098,91823.8876612,19.60784,91823.9288044,2.745098,92018.6688442,14.2,91822.8473675,0.2138367,91822.8473675,0,91822.8473675,31.87644
91823.5917596,0,91824.0953592,17.64706,"","",91824.1756059,677,"","",91824.2528531,13.33333,"","","","","","",91824.3922959,14.64881,"","",91824.4615156,2.352941,91824.4956538,19.60784,91824.5719428,2.745098,92019.7263872,14.3,91823.2516922,0.219422,91823.2516922,0,91823.2516922,31.87576
91823.9679193,0,91824.7323067,18.03922,"","",91824.7674958,672,"","",91824.8016348,13.33333,"","","","","","",91824.8357355,14.64881,"","",91824.8718278,2.352941,91824.9199811,19.60784,91824.9611048,2.745098,92020.4713279,14.4,91823.6339545,0.2297947,91823.6339545,0,91823.6339545,31.8751
91824.6130459,0,91825.3182607,20,"","",91825.3543726,676,"","",91825.3894818,13.33333,"","","","","","",91825.4235915,14.64881,"","",91825.4577012,2.352941,91825.5018661,19.60784,91825.5430109,2.745098,92021.4096515,14.4,91824.0090654,0.2497422,91824.0090654,0,91824.0090654,31.87439
91825.2018536,0,91825.700489,18.82353,"","",91825.736598,678,"","",91825.7706966,13.33333,"","","","","","",91825.8048181,14.64881,"","",91825.8389252,2.352941,91825.8840642,19.60784,91825.9261986,2.745098,92022.1707246,14.4,91824.6550804,0.2178262,91824.6550804,0,91824.6550804,31.87332
91825.5831174,0,91826.0907408,18.82353,"","",91826.1248851,678,"","",91826.1589665,13.33333,"","","","","","",91826.1931468,14.64881,"","",91826.2272117,2.352941,91826.2612655,19.60784,91826.3023993,2.745098,92022.9156411,14.3,91825.243004,0.2529338,91825.243004,0,91825.243004,31.87219
91825.9733791,0,91826.470939,20,"","",91826.5160824,679,"","",91826.5512971,13.33333,"","","","","","",91826.595345,14.64881,"","",91826.6294485,2.352941,91826.6635663,19.60784,91826.7046905,2.745098,92023.7638443,14.4,91825.6252701,0.2529338,91825.6252701,0,91825.6252701,31.87146
91826.3546054,0,91826.8692589,20,"","",91826.9033539,677,"","",91826.9374448,13.33333,"","","","","","",91826.9715468,14.64881,"","",91827.0056539,2.352941,91827.0507951,19.60784,91827.0919447,2.745098,92024.5208945,14.4,91826.0144725,0.2545296,91826.0144725,0,91826.0144725,31.87071
91826.7418302,0,91827.2494405,20,"","",91827.2845467,673,"","",91827.3186464,13.33333,"","","","","","",91827.3528238,14.64881,"","",91827.3979367,2.352941,91827.4383542,19.60784,91827.4793549,2.745098,92025.3079854,14.4,91826.3956995,0.2393695,91826.3956995,0,91826.3956995,31.87002
91827.1320982,0,91827.6467238,20,"","",91827.6808721,676,"","",91827.7249531,13.33333,"","","","","","",91827.7690235,14.64881,"","",91827.8032443,2.352941,91827.8373772,19.60784,91827.8784352,2.745098,92026.0851083,14.4,91826.7829272,0.2401674,91826.7829272,0,91826.7829272,31.86931
91827.5273429,0,91828.0379559,20,"","",91828.0721035,672,"","",91828.1081838,13.33333,"","","","","","",91828.1423332,14.64881,"","",91828.1764146,2.352941,91828.2205431,19.60784,91828.2616648,2.745098,92026.8391538,13.5,91827.1731982,0.2409653,91827.1731982,0,91827.1731982,31.8686
91827.9205861,0,91828.4141607,19.21569,"","",91828.4502689,671,"","",91828.5255305,13.33333,"","","","","","",91828.5937815,14.64881,"","",91828.6730324,2.352941,91828.7071458,19.60784,91828.7482347,2.745098,92027.9137275,14.2,91827.5684742,0.2409653,91827.5684742,0,91827.5684742,31.86788
91828.2977833,0,91828.9167637,18.03922,"","",91828.9518825,677,"","",91828.9859822,13.33333,"","","","","","",91829.0221151,14.64881,"","",91829.0572967,2.352941,91829.1033778,19.60784,91829.144516,2.745098,92028.6537545,14.2,91827.961717,0.2409653,91827.961717,0,91827.961717,31.86716
91828.7993899,0,91829.2979764,19.60784,"","",91829.3341012,671,"","",91829.3682127,13.33333,"","","","","","",91829.4023298,14.64881,"","",91829.4364163,2.352941,91829.4705554,19.60784,91829.5116698,2.745098,92029.4278017,14.2,91828.3389043,0.2321884,91828.3389043,0,91828.3389043,31.86649
91829.1816244,0,91829.8326914,18.82353,"","",91829.8668172,676,"","",91829.9009155,13.33333,"","","","","","",91829.9350083,14.64881,"","",91829.9692173,2.352941,91830.0062677,19.60784,91830.0473912,2.745098,92030.2690317,14.3,91828.8415206,0.2449548,91828.8415206,0,91828.8415206,31.86556
91829.7163615,0,91830.2008902,19.60784,"","",91830.2350139,672,"","",91830.2691004,13.33333,"","","","","","",91830.3042154,14.64881,"","",91830.3393025,2.352941,91830.3734291,19.60784,91830.4145538,2.745098,92031.0260782,13.2,91829.2227332,0.2465506,91829.2227332,0,91829.2227332,31.86485
91830.0835204,0,91830.577075,19.60784,"","",91830.6112219,673,"","",91830.6453592,13.33333,"","","","","","",91830.6814351,14.64881,"","",91830.7155198,2.352941,91830.7496188,19.60784,91830.7907563,2.745098,92031.8752706,14.2,91829.7574754,0.2281989,91829.7574754,0,91829.7574754,31.86392
91830.4607168,0,91830.9442487,19.60784,"","",91830.9783488,669,"","",91831.0124578,13.33333,"","","","","","",91831.0465726,14.64881,"","",91831.0908997,2.352941,91831.1248583,19.60784,91831.1659527,2.745098,92032.6233159,14.2,91830.1258816,0.2361779,91830.1258816,0,91830.1258816,31.86326
91830.8278949,0,91831.3314989,20.39216,"","",91831.3656207,665,"","",91831.3996984,13.33333,"","","","","","",91831.433825,14.64881,"","",91831.4679311,2.352941,91831.5020448,19.60784,91831.5431525,2.745098,92033.3921565,14.1,91830.5018595,0.2401674,91830.5018595,0,91830.5018595,31.86258
91831.2051752,0,91831.6976638,16.47059,"","",91831.7327528,672,"","",91831.7669033,13.33333,"","","","","","",91831.8009917,14.64881,"","",91831.8351282,2.352941,91831.8691614,19.60784,91831.9103103,2.745098,92034.2225423,14.2,91830.8690052,0.23538,91830.8690052,0,91830.8690052,31.86193
91831.5813008,0,91832.1019591,16.47059,"","",91832.1360913,668,"","",91832.1701723,13.33333,"","","","","","",91832.2042783,14.64881,"","",91832.2383785,2.352941,91832.2725227,19.60784,91832.3136275,2.745098,92034.9595764,14.1,91831.2462093,0.2289968,91831.2462093,0,91831.2462093,31.86127
91831.9855215,0,91832.4721374,16.47059,"","",91832.5404369,666,"","",91832.6155779,13.33333,"","","","","","",91832.7721061,14.64881,"","",91832.8403042,2.352941,91832.8744293,19.60784,91832.9496497,2.352941,92035.9488816,14.2,91831.6224472,0.196283,91831.6224472,0,91831.6224472,31.86071
91832.350765,0,91833.1101743,17.64706,"","",91833.1443299,661,"","",91833.178568,13.33333,"","","","","","",91833.2155164,14.64881,"","",91833.2496324,2.352941,91833.2837403,19.60784,91833.3248469,2.352941,92036.800144,14.1,91832.0267152,0.196283,91832.0267152,0,91832.0267152,31.86011
91832.9937933,0,91833.4793578,16.47059,"","",91833.5235202,659,"","",91833.5585973,13.33333,"","","","","","",91833.5927092,14.64881,"","",91833.6268392,2.352941,91833.6805603,19.60784,91833.7240982,2.745098,92037.5552004,14.3,91832.3918826,0.1983992,91832.3918826,0,91832.3918826,31.85956
91833.3619671,0,91833.880654,16.07843,"","",91833.9147619,656,"","",91833.9498677,13.33333,"","","","","","",91833.984989,14.64881,"","",91834.0200449,2.352941,91834.0545035,19.60784,91834.0952248,2.745098,92038.3082214,14.4,91833.0349289,0.2508402,91833.0349289,0,91833.0349289,31.85834
91833.762266,0,91834.2468172,17.64706,"","",91834.2819421,659,"","",91834.3170303,13.33333,"","","","","","",91834.35115,14.64881,"","",91834.3852553,2.352941,91834.4213786,19.60784,91834.462487,2.745098,92039.0934023,14.4,91833.4031755,0.2111424,91833.4031755,0,91833.4031755,31.85775
91834.1303354,0,91834.6179919,19.60784,"","",91834.6521347,670,"","",91834.6862139,13.33333,"","","","","","",91834.7233694,14.64881,"","",91834.7574633,2.352941,91834.7925761,19.60784,91834.8336143,2.745098,92039.9928885,14.4,91833.8044066,0.2070606,91833.8044066,0,91833.8044066,31.85712
91834.5016653,0,91834.9861665,20.39216,"","",91835.0202637,656,"","",91835.0543962,13.33333,"","","","","","",91835.0885724,14.64881,"","",91835.1256114,2.352941,91835.1598324,19.60784,91835.2008559,2.745098,92041.0360354,14.5,91834.1706091,0.2328475,91834.1706091,0,91834.1706091,31.85647
91834.8686944,0,91835.3553379,17.64706,"","",91835.389454,648,"","",91835.4256252,13.33333,"","","","","","",91835.4596726,14.64881,"","",91835.4937917,2.352941,91835.5278924,19.60784,91835.568,2.745098,"","",91834.5427627,0.2616969,91834.5427627,0,91834.5427627,31.85574
91835.2409768,0,91835.7345465,20.39216,"","",91835.7686501,658,"","",91835.8028321,13.33333,"","","","","","",91835.8368335,14.64881,"","",91835.8709243,2.352941,91835.9050467,19.60784,91835.9451885,2.745098,"","",91834.9109343,0.2556295,91834.9109343,0,91834.9109343,31.85502
91835.6071093,0,91836.1016821,20,"","",91836.1359729,661,"","",91836.1766074,13.33333,"","","","","","",91836.210986,14.64881,"","",91836.2450202,2.352941,91836.2792547,19.60784,91836.3193432,2.352941,"","",91835.281134,0.2219774,91835.281134,0,91835.281134,31.8544
91835.9863374,0,91836.4718496,18.03922,"","",91836.5059569,662,"","",91836.5801524,13.33333,"","","","","","",91836.6595076,14.64881,"","",91836.7277031,2.352941,91836.7617181,19.60784,91836.8018518,2.745098,"","",91835.6492796,0.2491583,91835.6492796,0,91835.6492796,31.8537
91836.3554875,0,91836.9563735,20,"","",91836.9904319,662,"","",91837.025546,13.33333,"","","","","","",91837.0706846,14.64881,"","",91837.105848,2.352941,91837.1500019,19.60784,91837.191067,2.352941,"","",91836.0264685,0.270911,91836.0264685,0,91836.0264685,31.85293
91836.8400239,0,91837.34353,18.43137,"","",91837.3776976,664,"","",91837.4218148,13.33333,"","","","","","",91837.4569098,14.64881,"","",91837.5020698,2.352941,91837.5371375,19.60784,91837.5782625,2.745098,"","",91836.3975946,0.2473536,91836.3975946,0,91836.3975946,31.85224
91837.2273874,0,91837.7347925,18.82353,"","",91837.7688656,660,"","",91837.8030314,13.33333,"","","","","","",91837.8390753,14.64881,"","",91837.8732209,2.352941,91837.9082963,19.60784,91837.9504144,2.352941,"","",91836.8811449,0.2410183,91836.8811449,0,91836.8811449,31.85135
91837.6203923,0,91838.1129517,20,"","",91838.1470774,661,"","",91838.1811898,13.33333,"","","","","","",91838.2152825,14.64881,"","",91838.2513871,2.352941,91838.2844998,19.60784,91838.3275217,2.352941,"","",91837.2693158,0.2292392,91837.2693158,0,91837.2693158,31.85068
91837.9875474,0,91838.5302481,19.21569,"","",91838.5654273,656,"","",91838.6104847,13.33333,"","","","","","",91838.6455781,14.64881,"","",91838.6797204,2.352941,91838.7128111,19.60784,91838.7538791,2.352941,"","",91837.660526,0.2319643,91837.660526,0,91837.660526,31.84999
91838.4128966,0,91838.908411,16.86275,"","",91838.9445226,662,"","",91838.9786163,13.33333,"","","","","","",91839.0137576,14.64881,"","",91839.0478638,2.352941,91839.0819399,19.60784,91839.1240926,2.745098,"","",91838.0276525,0.2754576,91838.0276525,0,91838.0276525,31.84923
91838.7900829,0,91839.2825845,16.07843,"","",91839.3177103,660,"","",91839.362835,13.33333,"","","","","","",91839.3979263,14.64881,"","",91839.4330705,2.352941,91839.468168,19.60784,91839.5102953,2.745098,"","",91838.4550055,0.2727474,91838.4550055,0,91838.4550055,31.84834
91839.1652569,0,91839.6688144,18.82353,"","",91839.7039075,656,"","",91839.7390322,13.33333,"","","","","","",91839.7741331,14.64881,"","",91839.8092313,2.352941,91839.8443556,19.60784,91839.8864682,2.352941,"","",91838.8311921,0.2301589,91838.8311921,0,91838.8311921,31.84769
91839.5484427,0,91840.0469909,20,"","",91840.0810703,664,"","",91840.1162057,13.33333,"","","","","","",91840.1513072,14.64881,"","",91840.1854157,2.352941,91840.230729,19.60784,91840.2726603,2.745098,"","",91839.2063664,0.2183856,91839.2063664,0,91839.2063664,31.84707
91839.9296159,0,91840.4291561,19.21569,"","",91840.4983933,666,"","",91840.5746264,13.33333,"","","","","","",91840.7140674,14.64881,"","",91840.7923129,2.352941,91840.8274178,19.60784,91840.9136579,2.745098,"","",91839.590538,0.2564445,91839.590538,0,91839.590538,31.84632
91840.3118068,0,91841.0711586,20.39216,"","",91841.1052891,668,"","",91841.1393758,13.33333,"","","","","","",91841.1755084,14.64881,"","",91841.2096697,2.352941,91841.2446985,19.60784,91841.2858944,2.352941,"","",91839.9717218,0.2754821,91839.9717218,0,91839.9717218,31.84553
91840.9547976,0,91841.4413691,19.60784,"","",91841.4774557,667,"","",91841.5126194,13.33333,"","","","","","",91841.5476853,14.64881,"","",91841.5828019,2.352941,91841.617916,19.60784,91841.6599326,2.352941,"","",91840.3539091,0.2301725,91840.3539091,0,91840.3539091,31.84486
91841.3229337,0,91841.8215124,18.43137,"","",91841.8656517,665,"","",91841.9008238,13.33333,"","","","","","",91841.9458761,14.64881,"","",91841.9809886,2.352941,91842.0271134,19.60784,91842.0712365,2.352941,"","",91840.9959204,0.2773027,91840.9959204,0,91840.9959204,31.84351
91841.7027567,0,91842.2237749,16.07843,"","",91842.2578219,659,"","",91842.2919399,13.33333,"","","","","","",91842.3260484,14.64881,"","",91842.3652003,2.352941,91842.4093521,19.60784,91842.4504565,2.352941,"","",91841.3640605,0.2691546,91841.3640605,0,91841.3640605,31.84276
91842.1073661,0,91842.606268,16.47059,"","",91842.6410056,657,"","",91842.6751092,13.33333,"","","","","","",91842.7091695,14.64881,"","",91842.7443045,2.352941,91842.7884508,19.60784,91842.8315642,2.352941,"","",91841.7451719,0.2202174,91841.7451719,0,91841.7451719,31.84212
91842.489582,0,91842.9940349,18.43137,"","",91843.0281271,658,"","",91843.0622797,13.33333,"","","","","","",91843.0964734,14.64881,"","",91843.1306035,2.352941,91843.169711,19.60784,91843.2128204,2.352941,"","",91842.1484849,0.2193177,91842.1484849,0,91842.1484849,31.84146
91842.8666746,0,91843.3723673,20,"","",91843.407389,659,"","",91843.4414486,13.33333,"","","","","","",91843.4755632,14.64881,"","",91843.5096617,2.352941,91843.5437591,19.60784,91843.5848952,2.745098,"","",91842.5307133,0.2591936,91842.5307133,0,91842.5307133,31.84071
91843.2549974,0,91843.7353506,16.07843,"","",91843.7714592,666,"","",91843.8055816,13.33333,"","","","","","",91843.8396952,14.64881,"","",91843.8747788,2.352941,91843.9099601,19.60784,91843.9511281,2.352941,"","",91842.9077679,0.2773272,91842.9077679,0,91842.9077679,31.83991
91843.6189837,0,91844.1186773,16.86275,"","",91844.1627404,665,"","",91844.1968036,13.33333,"","","","","","",91844.2309194,14.64881,"","",91844.265004,2.352941,91844.2991153,19.60784,91844.3402466,2.352941,"","",91843.2971103,0.267358,91843.2971103,0,91843.2971103,31.83913
91844.0022615,0,91844.5037402,18.03922,"","",91844.5378545,668,"","",91844.6152411,13.33333,"","","","","","",91844.6834329,14.64881,"","",91844.7617159,2.352941,91844.7958008,19.60784,91844.8369607,2.745098,"","",91843.6611375,0.2193307,91843.6611375,0,91843.6611375,31.83852
91844.3753488,0,91845.138739,16.07843,"","",91845.1728474,670,"","",91845.2069539,13.33333,"","","","","","",91845.2409625,14.64881,"","",91845.2769893,2.352941,91845.3109914,19.60784,91845.3520175,2.352941,"","",91844.0434177,0.2311129,91844.0434177,0,91844.0434177,31.83785
91845.0223692,0,91845.5132325,16.47059,"","",91845.5472397,663,"","",91845.5812385,13.33333,"","","","","","",91845.6173218,14.64881,"","",91845.6512982,2.352941,91845.6853307,19.60784,91845.7262794,2.745098,"","",91844.4164919,0.2492467,91844.4164919,0,91844.4164919,31.83715
91845.3961594,0,91845.8823191,18.43137,"","",91845.9183184,666,"","",91845.9523384,13.33333,"","","","","","",91845.9963505,14.64881,"","",91846.030361,2.352941,91846.0643928,19.60784,91846.1053984,2.352941,"","",91845.0635004,0.2184308,91845.0635004,0,91845.0635004,31.83608
91845.7672527,0,91846.2556205,19.60784,"","",91846.2896409,662,"","",91846.3236573,13.33333,"","","","","","",91846.3586514,14.64881,"","",91846.3926725,2.352941,91846.4367576,19.60784,91846.4776649,2.352941,"","",91845.4371657,0.2247819,91845.4371657,0,91845.4371657,31.83544
91846.1394419,0,91846.6337056,20,"","",91846.6677179,662,"","",91846.7017241,13.33333,"","","","","","",91846.7357529,14.64881,"","",91846.7697627,2.352941,91846.8038058,19.60784,91846.8437985,2.352941,"","",91845.8082616,0.2537935,91845.8082616,0,91845.8082616,31.83473
91846.5186525,0,91846.9959926,18.43137,"","",91847.0300056,656,"","",91847.0640601,13.33333,"","","","","","",91847.1080839,14.64881,"","",91847.142126,2.352941,91847.179169,19.60784,91847.22116,2.745098,"","",91846.180596,0.2701088,91846.180596,0,91846.180596,31.83397
